step,epoch,loss
1,0.015873015873015872,4.464200496673584
2,0.031746031746031744,4.572333812713623
3,0.047619047619047616,4.34460973739624
4,0.06349206349206349,4.080606460571289
5,0.07936507936507936,4.0839338302612305
6,0.09523809523809523,3.8801608085632324
7,0.1111111111111111,3.2953574657440186
8,0.12698412698412698,3.3851921558380127
9,0.14285714285714285,2.793729305267334
10,0.15873015873015872,2.7026872634887695
11,0.1746031746031746,2.2796449661254883
12,0.19047619047619047,1.796634554862976
13,0.20634920634920634,1.5039026737213135
14,0.2222222222222222,1.7710397243499756
15,0.23809523809523808,1.4952681064605713
16,0.25396825396825395,1.1448204517364502
17,0.2698412698412698,1.2098479270935059
18,0.2857142857142857,0.9040493965148926
19,0.30158730158730157,0.8845121264457703
20,0.31746031746031744,0.9037513732910156
21,0.3333333333333333,0.7317035794258118
22,0.3492063492063492,0.8110228776931763
23,0.36507936507936506,0.5589889883995056
24,0.38095238095238093,0.8686363697052002
25,0.3968253968253968,0.682360053062439
26,0.4126984126984127,0.877674400806427
27,0.42857142857142855,0.7399064302444458
28,0.4444444444444444,0.8989710807800293
29,0.4603174603174603,0.526254415512085
30,0.47619047619047616,0.36138418316841125
31,0.49206349206349204,0.4491054117679596
32,0.5079365079365079,0.463510125875473
33,0.5238095238095238,0.5485121011734009
34,0.5396825396825397,0.3945150077342987
35,0.5555555555555556,0.5337438583374023
36,0.5714285714285714,0.7377113103866577
37,0.5873015873015873,0.3471578061580658
38,0.6031746031746031,0.5646265745162964
39,0.6190476190476191,0.3806901276111603
40,0.6349206349206349,0.3291316330432892
41,0.6507936507936508,0.47407472133636475
42,0.6666666666666666,0.23255573213100433
43,0.6825396825396826,0.37091097235679626
44,0.6984126984126984,0.2861365079879761
45,0.7142857142857143,0.42651110887527466
46,0.7301587301587301,0.38990581035614014
47,0.746031746031746,0.2716532051563263
48,0.7619047619047619,0.23735663294792175
49,0.7777777777777778,0.1577046662569046
50,0.7936507936507936,0.3636871576309204
51,0.8095238095238095,0.37231776118278503
52,0.8253968253968254,0.2826605439186096
53,0.8412698412698413,0.37748977541923523
54,0.8571428571428571,0.4116385579109192
55,0.873015873015873,0.2674826681613922
56,0.8888888888888888,0.36755967140197754
57,0.9047619047619048,0.6165913343429565
58,0.9206349206349206,0.247625470161438
59,0.9365079365079365,0.29143399000167847
60,0.9523809523809523,0.2953154742717743
61,0.9682539682539683,0.4257097840309143
62,0.9841269841269841,0.30054521560668945
63,1.0,0.2787728011608124
64,1.0158730158730158,0.22637929022312164
65,1.0317460317460316,0.2993597686290741
66,1.0476190476190477,0.21246890723705292
67,1.0634920634920635,0.2400358021259308
68,1.0793650793650793,0.1942688524723053
69,1.0952380952380953,0.1828082948923111
70,1.1111111111111112,0.2576958239078522
71,1.126984126984127,0.2625856101512909
72,1.1428571428571428,0.15392804145812988
73,1.1587301587301586,0.30979499220848083
74,1.1746031746031746,0.23253120481967926
75,1.1904761904761905,0.1782594621181488
76,1.2063492063492063,0.3223288357257843
77,1.2222222222222223,0.16291660070419312
78,1.2380952380952381,0.22397714853286743
79,1.253968253968254,0.169770285487175
80,1.2698412698412698,0.2308030128479004
81,1.2857142857142856,0.19911789894104004
82,1.3015873015873016,0.13601265847682953
83,1.3174603174603174,0.20356214046478271
84,1.3333333333333333,0.15584230422973633
85,1.3492063492063493,0.24110957980155945
86,1.3650793650793651,0.16076752543449402
87,1.380952380952381,0.3994712829589844
88,1.3968253968253967,0.15054243803024292
89,1.4126984126984126,0.2248716950416565
90,1.4285714285714286,0.214116171002388
91,1.4444444444444444,0.19696740806102753
92,1.4603174603174602,0.15200865268707275
93,1.4761904761904763,0.21340489387512207
94,1.492063492063492,0.15629278123378754
95,1.507936507936508,0.26952236890792847
96,1.5238095238095237,0.12984059751033783
97,1.5396825396825395,0.1897469013929367
98,1.5555555555555556,0.16388818621635437
99,1.5714285714285714,0.36667537689208984
100,1.5873015873015874,0.3481956422328949
101,1.6031746031746033,0.1951264888048172
102,1.619047619047619,0.21183344721794128
103,1.6349206349206349,0.17650821805000305
104,1.6507936507936507,0.2551625370979309
105,1.6666666666666665,0.31515198945999146
106,1.6825396825396826,0.16186608374118805
107,1.6984126984126984,0.4993935525417328
108,1.7142857142857144,0.18059392273426056
109,1.7301587301587302,0.21387748420238495
110,1.746031746031746,0.19672814011573792
111,1.7619047619047619,0.1805744171142578
112,1.7777777777777777,0.38025277853012085
113,1.7936507936507935,0.27562761306762695
114,1.8095238095238095,0.1780131310224533
115,1.8253968253968254,0.2108028084039688
116,1.8412698412698414,0.13444551825523376
117,1.8571428571428572,0.21953409910202026
118,1.873015873015873,0.15338124334812164
119,1.8888888888888888,0.10968822985887527
120,1.9047619047619047,0.32196226716041565
121,1.9206349206349205,0.18615205585956573
122,1.9365079365079365,0.162672758102417
123,1.9523809523809523,0.21166391670703888
124,1.9682539682539684,0.12932300567626953
125,1.9841269841269842,0.2986219823360443
126,2.0,0.261473149061203
127,2.015873015873016,0.2221366912126541
128,2.0317460317460316,0.15255190432071686
129,2.0476190476190474,0.17027461528778076
130,2.0634920634920633,0.17998914420604706
131,2.0793650793650795,0.11832568794488907
132,2.0952380952380953,0.1456952840089798
133,2.111111111111111,0.11936055123806
134,2.126984126984127,0.11077919602394104
135,2.142857142857143,0.1936759650707245
136,2.1587301587301586,0.13028164207935333
137,2.1746031746031744,0.21634598076343536
138,2.1904761904761907,0.15140120685100555
139,2.2063492063492065,0.1626880168914795
140,2.2222222222222223,0.18650369346141815
141,2.238095238095238,0.2334033101797104
142,2.253968253968254,0.11745918542146683
143,2.2698412698412698,0.10558801144361496
144,2.2857142857142856,0.19109278917312622
145,2.3015873015873014,0.139301136136055
146,2.317460317460317,0.22281870245933533
